Store,Temperature,Rain,Snowfall,Wind Speed,Wind Direction,Is Day or Night
1036,17.7,0.0,0.0,0.7,180,Night
1217,16.3,0.0,0.0,3.2,63,Night
2836,21.0,0.0,0.0,1.3,124,Night
5743,21.6,0.0,0.0,2.1,149,Night
1385,19.0,0.0,0.0,3.4,198,Night
5298,18.8,0.0,0.0,3.2,153,Night
7062,19.0,0.0,0.0,3.1,159,Night
1236,19.5,0.0,0.0,1.8,180,Night
4564,19.8,0.0,0.0,2.4,153,Night
7334,19.3,0.0,0.0,4.7,189,Night
7340,19.5,0.0,0.0,1.8,180,Night
4410,17.8,0.0,0.0,4.3,312,Night
7238,18.0,0.0,0.0,2.5,180,Night
1498,21.3,0.0,0.0,4.6,342,Night
1842,20.9,0.0,0.0,3.7,299,Night
3658,20.8,0.0,0.0,3.7,299,Night
5014,21.0,0.0,0.0,3.7,299,Night
5320,20.8,0.0,0.0,3.1,339,Night
5393,21.0,0.0,0.0,3.1,339,Night
6176,20.9,0.0,0.0,5.7,325,Night
1379,18.7,0.0,0.0,2.8,220,Night
5851,18.8,0.0,0.0,2.8,220,Night
7222,18.9,0.0,0.0,2.4,243,Night
7337,18.8,0.0,0.0,2.8,220,Night
3825,18.2,0.0,0.0,2.4,153,Night
2256,20.1,0.0,0.0,6.3,114,Night
1242,16.2,0.0,0.0,4.9,343,Night
948,17.9,0.0,0.0,3.4,288,Night
3504,17.9,0.0,0.0,4.8,318,Night
7315,18.0,0.0,0.0,3.1,291,Night
1613,18.8,0.0,0.0,2.6,236,Night
4477,20.6,0.0,0.0,4.0,280,Night
5013,21.0,0.0,0.0,3.7,299,Night
1191,21.2,0.0,0.0,2.4,63,Night
4458,21.7,0.0,0.0,1.0,135,Night
2929,19.2,0.0,0.0,3.4,122,Night
3456,19.2,0.0,0.0,3.4,122,Night
7296,17.5,0.0,0.0,4.7,328,Night
5879,21.4,0.0,0.0,3.5,156,Night
3700,19.1,0.0,0.0,3.2,153,Night
1298,18.5,0.0,0.0,2.5,135,Night
3864,18.7,0.0,0.0,2.6,146,Night
7137,18.4,0.0,0.0,3.9,158,Night
2005,19.2,0.0,0.0,4.8,132,Night
2793,20.7,0.0,0.0,6.2,306,Night
6828,20.6,0.0,0.0,6.2,306,Night
6789,19.9,0.0,0.0,7.5,325,Night
7146,18.7,0.0,0.0,4.5,151,Night
1661,19.1,0.0,0.0,5.4,184,Night
2000,19.1,0.0,0.0,6.0,253,Night
1816,22.3,0.0,0.0,2.7,203,Night
1255,19.3,0.0,0.0,4.8,77,Night
4273,18.6,0.0,0.0,3.3,103,Night
1064,17.4,0.0,0.0,4.8,333,Night
1322,18.9,0.0,0.0,1.6,153,Night
7205,18.9,0.0,0.0,1.6,153,Night
1209,18.7,0.0,0.0,3.4,212,Night
5747,19.2,0.0,0.0,3.0,166,Night
1953,20.8,0.0,0.0,6.8,87,Night
1155,18.8,0.0,0.0,2.2,171,Night
7209,18.8,0.0,0.0,2.2,171,Night
1694,17.6,0.0,0.0,6.1,320,Night
3305,20.9,0.0,0.0,5.9,317,Night
5346,20.9,0.0,0.0,3.9,56,Night
1096,18.8,0.0,0.0,5.1,309,Night
877,19.1,0.0,0.0,4.1,142,Night
1156,18.8,0.0,0.0,1.1,252,Night
4431,19.0,0.0,0.0,1.3,124,Night
1355,18.2,0.0,0.0,1.5,104,Night
1060,17.9,0.0,0.0,3.6,307,Night
7304,17.7,0.0,0.0,4.8,318,Night
4147,21.8,0.0,0.0,2.6,164,Night
4250,22.8,0.0,0.0,1.8,169,Night
1039,18.4,0.0,0.0,7.3,340,Night
3701,19.1,0.0,0.0,6.5,177,Night
515,17.3,0.0,0.0,6.9,51,Night
4459,21.0,0.0,0.0,8.8,71,Night
1300,18.1,0.0,0.0,3.7,169,Night
7218,18.1,0.0,0.0,3.7,169,Night
7098,20.6,0.0,0.0,4.7,86,Night
4432,18.5,0.0,0.0,3.7,299,Night
1579,20.8,0.0,0.0,6.2,97,Night
5489,19.3,0.0,0.0,0.7,90,Night
1795,16.5,0.0,0.0,5.7,342,Night
5787,19.6,0.0,0.0,4.8,103,Night
1372,21.6,0.0,0.0,1.8,191,Night
1751,22.2,0.0,0.0,0.7,90,Night
2058,23.5,0.0,0.0,1.8,191,Night
4484,22.2,0.0,0.0,0.5,225,Night
5118,22.2,0.0,0.0,0.7,90,Night
5292,22.4,0.0,0.0,2.7,203,Night
2704,20.5,0.0,0.0,1.5,194,Night
3304,21.6,0.0,0.0,4.5,331,Night
7009,18.4,0.0,0.0,4.6,162,Night
1502,18.6,0.0,0.0,8.5,118,Night
1010,20.1,0.0,0.0,4.6,108,Night
1197,20.8,0.0,0.0,8.8,71,Night
1288,20.6,0.0,0.0,6.5,71,Night
7329,19.1,0.0,0.0,1.0,135,Night
1552,19.2,0.0,0.0,3.1,126,Night
1774,20.3,0.0,0.0,2.2,171,Night
1767,19.2,0.0,0.0,8.2,61,Night
1034,18.9,0.0,0.0,4.9,144,Night
2845,20.7,0.0,0.0,0.5,135,Night
1321,21.9,0.0,0.0,3.1,126,Night
2772,19.6,0.0,0.0,7.7,62,Night
1312,20.8,0.0,0.0,4.7,122,Night
2749,15.3,0.0,0.0,6.2,350,Night
1662,18.7,0.0,0.0,5.6,310,Night
7162,18.7,0.0,0.0,2.6,74,Night
7179,19.8,0.0,0.0,4.0,100,Night
2440,16.2,0.0,0.0,4.0,63,Night
2730,21.8,0.0,0.0,5.4,70,Night
1131,17.9,0.0,0.0,5.5,328,Night
3503,18.9,0.0,0.0,2.6,236,Night
5254,22.1,0.0,0.0,0.5,225,Night
1352,17.6,0.0,0.0,5.2,146,Night
1354,18.2,0.0,0.0,1.1,198,Night
7180,19.2,0.0,0.0,4.1,128,Night
1663,15.2,0.0,0.0,2.5,262,Night
4334,16.3,0.0,0.0,2.7,23,Night
3289,14.3,0.0,0.0,5.1,321,Night
1268,18.3,0.0,0.0,6.5,109,Night
1290,18.6,0.0,0.0,5.9,317,Night
1641,20.2,0.0,0.0,2.9,7,Night
1348,19.5,0.0,0.0,5.1,82,Night
1392,20.0,0.0,0.0,4.3,90,Night
4065,21.0,0.0,0.0,6.2,80,Night
1664,21.4,0.0,0.0,3.6,84,Night
4545,22.3,0.0,0.0,4.8,77,Night
1849,21.4,0.0,0.0,5.9,308,Night
2472,19.2,0.0,0.0,4.3,294,Night
3626,19.9,0.0,0.0,4.0,275,Night
6263,21.4,0.0,0.0,5.9,308,Night
6264,21.4,0.0,0.0,5.9,308,Night
6814,20.6,0.0,0.0,6.6,315,Night
7235,18.9,0.0,0.0,2.4,243,Night
4499,22.4,0.0,0.0,2.5,180,Night
1534,0.8,0.0,0.0,11.3,143,Night
3648,0.5,0.0,0.0,11.3,143,Night
4569,-2.5,0.0,0.0,7.9,156,Night
1695,-0.1,0.0,0.0,11.2,178,Night
1567,-1.7,0.0,0.0,11.0,157,Night
1581,3.0,0.0,0.0,12.1,150,Night
4352,3.2,0.0,0.0,12.2,146,Night
1545,1.8,0.0,0.0,11.2,159,Night
5806,1.7,0.0,0.0,10.9,163,Night
1649,1.9,0.0,0.0,13.2,145,Night
2033,0.5,0.0,0.0,10.7,147,Night
5122,21.5,0.0,0.0,9.7,68,Night
1636,-1.5,0.0,0.0,11.7,191,Night
3875,5.0,0.0,0.0,8.9,148,Night
1565,-0.5,0.0,0.0,11.6,154,Night
2784,15.5,0.0,0.0,18.2,117,Night
2847,13.7,0.0,0.0,19.0,105,Night
3154,14.1,0.0,0.0,18.7,106,Night
4568,12.6,0.0,0.0,19.8,106,Night
2579,-1.4,0.0,0.0,5.8,120,Night
774,12.7,0.0,0.0,19.5,106,Night
4322,14.6,0.0,0.0,18.4,116,Night
418,15.6,0.0,0.0,16.8,125,Night
776,13.0,0.0,0.0,18.9,104,Night
1326,12.8,0.1,0.0,16.2,127,Night
3395,12.8,0.1,0.0,16.4,128,Night
4600,13.6,0.0,0.0,19.5,106,Night
1460,13.4,0.1,0.0,15.5,134,Night
598,8.7,0.3,0.0,8.8,251,Night
3173,13.6,0.0,0.0,19.4,105,Night
637,6.3,0.3,0.0,7.4,321,Night
1943,14.5,0.0,0.0,18.3,112,Night
2432,14.8,0.0,0.0,18.7,113,Night
3278,14.4,0.0,0.0,18.9,111,Night
3823,14.5,0.0,0.0,19.1,112,Night
790,5.5,0.1,0.0,11.0,328,Night
4209,15.0,0.0,0.0,18.3,112,Night
645,11.8,0.0,0.0,20.5,105,Night
1585,3.5,0.1,0.0,5.7,35,Night
7129,2.4,0.0,0.0,2.8,230,Night
1637,13.2,0.0,0.0,19.8,106,Night
1671,13.6,0.0,0.0,19.0,105,Night
3151,13.2,0.0,0.0,19.9,107,Night
3152,13.4,0.0,0.0,19.8,106,Night
3153,13.7,0.0,0.0,19.5,106,Night
3172,13.5,0.0,0.0,19.0,105,Night
3267,13.6,0.0,0.0,19.5,106,Night
4138,13.3,0.0,0.0,19.8,106,Night
4139,13.4,0.0,0.0,19.9,107,Night
4358,13.4,0.0,0.0,19.9,107,Night
5141,13.2,0.0,0.0,19.5,106,Night
5361,13.5,0.0,0.0,19.4,105,Night
867,-1.5,0.0,0.0,5.2,146,Night
885,13.9,0.0,0.0,18.4,107,Night
5170,-0.7,0.0,0.0,5.2,196,Night
1332,12.3,0.0,0.0,22.5,106,Night
350,13.9,0.0,0.0,23.7,110,Night
1796,8.5,0.0,0.0,8.7,263,Night
1975,6.3,0.0,0.0,6.7,306,Night
2055,6.2,0.0,0.0,5.1,231,Night
1753,7.5,0.0,0.0,7.5,253,Night
3535,7.1,0.0,0.0,8.4,245,Night
2639,5.3,0.0,0.0,5.0,291,Night
2634,4.4,0.0,0.0,7.2,276,Night
1907,7.2,0.0,0.0,4.8,283,Night
1698,7.7,0.0,0.0,6.9,261,Night
1785,7.3,0.0,0.0,7.2,243,Night
3549,7.0,0.0,0.0,5.0,300,Night
2681,5.3,0.0,0.0,1.8,270,Night
2399,8.9,0.0,0.0,8.7,265,Night
2398,7.9,0.0,0.0,11.7,252,Night
2140,5.2,0.0,0.0,6.3,257,Night
1930,7.8,0.0,0.0,8.7,246,Night
2758,5.2,0.0,0.0,6.0,295,Night
2130,7.9,0.0,0.0,11.7,252,Night
2057,5.2,0.0,0.0,6.9,264,Night
2330,7.0,0.0,0.0,6.7,254,Night
2142,6.9,0.0,0.0,7.9,246,Night
1762,7.3,0.0,0.0,9.7,248,Night
1749,7.4,0.0,0.0,8.7,246,Night
2369,5.9,0.0,0.0,5.2,286,Night
2138,5.1,0.0,0.0,5.5,328,Night
4389,5.1,0.0,0.0,2.6,326,Night
5047,16.7,0.0,0.0,5.9,322,Night
5867,15.2,0.0,0.0,4.0,270,Night
5077,10.3,0.0,0.0,7.1,311,Night
1977,14.2,0.0,0.0,5.6,315,Night
5384,13.4,0.0,0.0,5.4,340,Night
2040,15.3,0.0,0.0,4.9,343,Night
3598,14.1,0.0,0.0,5.6,310,Night
5340,16.5,0.0,0.0,5.0,330,Night
2871,16.2,0.0,0.0,6.1,332,Night
2582,10.3,0.0,0.0,3.7,241,Night
3422,16.7,0.0,0.0,5.9,322,Night
3078,15.0,0.0,0.0,4.1,255,Night
3266,11.1,0.0,0.0,6.0,335,Night
5201,14.9,0.0,0.0,4.1,255,Night
3212,13.2,0.0,0.0,4.9,287,Night
3291,9.5,0.0,0.0,6.1,320,Night
2294,10.5,0.0,0.0,3.7,241,Night
2090,8.5,0.0,0.0,5.1,262,Night
3236,12.9,0.0,0.0,5.6,320,Night
5752,15.3,0.0,0.0,5.3,298,Night
2503,9.8,0.0,0.0,3.9,326,Night
2518,10.9,0.0,0.0,6.2,339,Night
5012,13.3,0.0,0.0,5.6,345,Night
2254,12.4,0.0,0.0,1.9,338,Night
2195,14.0,0.0,0.0,5.6,315,Night
5447,15.2,0.0,0.0,4.0,270,Night
5414,13.3,0.0,0.0,7.1,294,Night
3912,10.2,0.0,0.0,6.1,320,Night
3469,15.3,0.0,0.0,3.8,253,Night
3830,12.8,0.0,0.0,6.1,320,Night
2841,12.3,0.0,0.0,4.3,355,Night
1921,12.8,0.0,0.0,6.1,320,Night
2651,13.3,0.0,0.0,3.6,264,Night
1869,15.5,0.0,0.0,4.6,342,Night
2108,13.1,0.0,0.0,4.0,275,Night
2109,13.4,0.0,0.0,4.1,315,Night
5944,16.4,0.0,0.0,5.0,330,Night
5142,15.5,0.0,0.0,5.1,315,Night
2604,9.3,0.0,0.0,3.0,284,Night
3795,15.4,0.0,0.0,5.3,298,Night
2003,14.9,0.0,0.0,4.1,255,Night
2825,15.0,0.0,0.0,4.3,294,Night
4153,15.0,0.0,0.0,4.3,294,Night
2041,13.8,0.0,0.0,5.7,325,Night
2497,9.6,0.0,0.0,1.9,292,Night
2633,14.7,0.0,0.0,3.6,264,Night
3337,13.6,0.0,0.0,7.1,300,Night
3443,10.9,0.0,0.0,6.6,315,Night
5178,10.3,0.0,0.0,6.7,306,Night
3562,14.4,0.0,0.0,6.4,308,Night
3520,15.4,0.0,0.0,5.3,298,Night
4456,16.3,0.0,0.0,6.1,332,Night
3159,15.4,0.0,0.0,5.3,298,Night
1844,12.9,0.0,0.0,5.2,304,Night
1742,16.2,0.0,0.0,4.1,322,Night
3292,15.0,0.0,0.0,3.3,283,Night
3339,13.3,0.0,0.0,4.1,315,Night
5111,14.6,0.0,0.0,3.6,264,Night
1807,15.8,0.0,0.0,3.1,339,Night
3774,12.3,0.0,0.0,4.3,355,Night
5281,15.1,0.0,0.0,3.8,253,Night
5476,16.7,0.0,0.0,5.9,322,Night
1306,11.3,0.0,0.0,3.3,221,Night
5726,11.0,0.0,0.0,3.3,221,Night
824,7.1,0.0,0.0,11.2,182,Night
835,7.1,0.0,0.0,11.2,182,Night
850,7.8,0.0,0.0,13.8,200,Night
1397,7.9,0.0,0.0,13.8,200,Night
2451,7.7,0.0,0.0,13.8,200,Night
3317,7.8,0.0,0.0,13.8,200,Night
3385,7.0,0.0,0.0,12.7,227,Night
3512,5.5,0.0,0.0,15.5,181,Night
4676,6.9,0.0,0.0,12.7,227,Night
5430,7.1,0.0,0.0,12.7,227,Night
5491,7.3,0.0,0.0,13.8,200,Night
5675,5.7,0.0,0.0,15.5,181,Night
3427,14.1,0.0,0.0,20.2,179,Night
1414,6.0,0.0,0.0,13.7,194,Night
3731,7.7,0.0,0.0,11.2,182,Night
868,15.9,0.0,0.0,23.5,191,Night
821,10.0,0.0,0.0,28.0,198,Night
5166,9.7,0.0,0.0,12.5,219,Night
4201,0.8,0.0,0.0,13.1,188,Night
2656,1.8,0.2,0.0,24.9,183,Night
826,4.0,0.0,0.0,20.2,202,Night
3428,4.0,0.0,0.0,20.9,212,Night
906,-0.0,0.0,0.0,7.7,221,Night
2652,-0.3,0.1,0.0,9.0,265,Night
549,15.4,0.0,0.0,25.4,173,Night
806,9.3,0.0,0.0,5.1,352,Night
4601,8.9,0.0,0.0,2.2,189,Night
5155,9.7,0.0,0.0,8.6,327,Night
5782,8.8,0.0,0.0,2.2,189,Night
1380,2.5,0.0,0.0,11.2,230,Night
3596,5.8,0.0,0.0,15.2,211,Night
2653,10.9,0.0,0.0,28.5,196,Night
3517,7.5,0.0,0.0,11.2,182,Night
3732,6.7,0.0,0.0,10.2,188,Night
611,14.3,0.0,0.0,12.5,226,Night
851,7.0,0.0,0.0,13.7,252,Night
829,1.1,0.0,0.0,23.6,168,Night
3423,1.7,0.0,0.0,23.6,168,Night
1357,3.9,0.0,0.0,6.9,317,Night
5492,9.7,0.0,0.0,15.2,187,Night
873,-2.8,0.0,0.0,11.0,128,Night
4341,7.0,0.0,0.0,15.5,202,Night
1648,0.4,0.0,0.0,8.4,173,Night
3408,0.5,0.0,0.0,8.4,173,Night
2402,-2.3,0.0,0.0,6.4,232,Night
2453,2.9,0.0,0.0,3.3,186,Night
4370,3.6,0.0,0.0,2.3,162,Night
5864,0.4,0.0,0.0,6.1,177,Night
2050,5.9,0.0,0.0,3.4,238,Night
2838,6.8,0.0,0.0,1.3,326,Night
3354,6.5,0.0,0.0,1.3,326,Night
1559,10.8,0.0,0.0,5.1,39,Night
1560,10.3,0.0,0.0,2.3,309,Night
1584,9.7,0.0,0.0,10.2,32,Night
1838,3.9,0.0,0.0,10.4,20,Night
2483,5.9,0.0,0.0,5.2,16,Night
2593,10.0,0.0,0.0,2.3,309,Night
2884,3.6,0.0,0.0,10.4,20,Night
3350,10.9,0.0,0.0,5.1,39,Night
3351,3.9,0.0,0.0,10.4,20,Night
3355,10.8,0.0,0.0,5.1,39,Night
3356,10.3,0.0,0.0,2.3,309,Night
3473,10.1,0.0,0.0,10.2,32,Night
3655,4.2,0.0,0.0,9.7,15,Night
3788,9.8,0.0,0.0,10.2,32,Night
4356,6.0,0.0,0.0,5.2,16,Night
4557,10.4,0.0,0.0,5.1,39,Night
5070,5.8,0.0,0.0,5.2,16,Night
5258,3.9,0.0,0.0,10.4,20,Night
5259,9.9,0.0,0.0,10.2,32,Night
5269,6.5,0.0,0.0,5.2,16,Night
5423,10.5,0.0,0.0,5.1,39,Night
3847,7.1,0.0,0.0,14.0,67,Night
2592,4.2,0.0,0.0,10.4,20,Night
3728,4.1,0.0,0.0,10.4,20,Night
4339,7.0,0.0,0.0,7.1,66,Night
5306,4.1,0.0,0.0,10.4,20,Night
5101,6.1,0.0,0.0,11.0,38,Night
2106,4.7,0.0,0.0,3.4,162,Night
2189,4.6,0.0,0.0,3.4,162,Night
3254,3.8,0.0,0.0,3.4,162,Night
3277,4.6,0.0,0.0,3.4,162,Night
4239,3.8,0.0,0.0,3.4,162,Night
3729,4.4,0.0,0.0,3.4,162,Night
2617,2.4,0.0,0.0,1.5,194,Night
2152,9.5,0.0,0.0,2.4,207,Night
3607,9.5,0.0,0.0,13.5,261,Night
2210,11.5,0.0,0.0,8.4,277,Night
2146,5.8,0.0,0.0,8.3,270,Night
1830,7.9,0.0,0.0,6.3,257,Night
2088,9.1,0.0,0.0,15.5,257,Night
1993,9.6,0.0,0.0,15.9,264,Night
2581,8.7,0.0,0.0,6.5,267,Night
1673,9.5,0.0,0.0,13.4,290,Night
2351,6.7,0.0,0.0,3.8,139,Night
2286,14.4,0.0,0.0,6.5,276,Night
2911,8.0,0.0,0.0,7.3,290,Night
2586,11.7,0.0,0.0,8.3,272,Night
5242,8.5,0.0,0.0,8.3,270,Night
2844,9.9,0.0,0.0,6.1,273,Night
2135,6.5,0.0,0.0,8.9,291,Night
5202,14.5,0.0,0.0,7.3,279,Night
1781,6.6,0.0,0.0,7.3,303,Night
1940,9.9,0.0,0.0,4.1,165,Night
2916,15.5,0.0,0.0,5.9,259,Night
2915,14.2,0.0,0.0,12.1,282,Night
2166,9.3,0.0,0.0,4.1,308,Night
5497,7.8,0.0,0.0,7.6,265,Night
5295,15.5,0.0,0.0,6.6,261,Night
1810,8.0,0.0,0.0,5.1,225,Night
1949,10.9,0.0,0.0,12.1,258,Night
3332,8.3,0.0,0.0,8.9,291,Night
1966,8.6,0.0,0.0,8.3,270,Night
1731,8.9,0.0,0.0,12.2,294,Night
3583,8.3,0.0,0.0,4.0,207,Night
2874,8.8,0.0,0.0,7.9,267,Night
1806,6.1,0.0,0.0,8.5,282,Night
1610,10.6,0.0,0.0,18.0,272,Night
5282,10.5,0.0,0.0,18.0,272,Night
2405,10.8,0.0,0.0,8.7,277,Night
2285,5.5,0.0,0.0,4.2,290,Night
2326,7.3,0.0,0.0,6.9,309,Night
1976,7.8,0.0,0.0,4.6,288,Night
2097,7.0,0.0,0.0,4.8,138,Night
2917,14.4,0.0,0.0,6.5,276,Night
5240,8.6,0.0,0.0,6.1,315,Night
5732,7.5,0.0,0.0,4.3,275,Night
2504,7.1,0.0,0.0,3.6,180,Night
1973,8.0,0.0,0.0,6.6,292,Night
5027,11.7,0.0,0.0,8.3,272,Night
1997,9.8,0.0,0.0,4.1,165,Night
4184,15.5,0.0,0.0,6.6,261,Night
1831,8.3,0.0,0.0,7.2,270,Night
2107,9.4,0.0,0.0,11.2,268,Night
5498,7.1,0.0,0.0,9.4,302,Night
3842,9.5,0.0,0.0,14.8,274,Night
3334,8.4,0.0,0.0,14.0,271,Night
1946,8.8,0.0,0.0,10.0,249,Night
2156,12.0,0.0,0.0,6.2,263,Night
1959,8.1,0.0,0.0,7.8,257,Night
2531,9.6,0.0,0.0,6.2,277,Night
2637,9.0,0.0,0.0,6.5,267,Night
2547,6.6,0.0,0.0,7.2,273,Night
4570,8.2,0.0,0.0,6.6,261,Night
1677,6.1,0.0,0.0,5.7,288,Night
1813,10.1,0.0,0.0,15.5,275,Night
2104,7.8,0.0,0.0,7.0,235,Night
1909,11.4,0.0,0.0,9.4,277,Night
4597,12.3,0.0,0.0,9.9,280,Night
2120,6.8,0.0,0.0,4.3,265,Night
2092,8.5,0.0,0.0,11.8,258,Night
2159,7.6,0.0,0.0,5.0,291,Night
2444,6.7,0.0,0.0,6.9,279,Night
2262,5.7,0.0,0.0,4.8,257,Night
1926,8.8,0.0,0.0,12.3,320,Night
2992,8.0,0.0,0.0,5.4,270,Night
1994,10.7,0.0,0.0,17.9,304,Night
3329,8.7,0.0,0.0,10.9,253,Night
2116,5.9,0.0,0.0,4.4,235,Night
4403,6.3,0.0,0.0,5.2,205,Night
2906,11.9,0.0,0.0,8.6,272,Night
1619,8.6,0.0,0.0,12.3,263,Night
2859,10.6,0.0,0.0,14.4,266,Night
3280,11.2,0.0,0.0,13.0,273,Night
2234,6.1,0.0,0.0,6.2,306,Night
2056,7.2,0.0,0.0,5.9,223,Night
2264,8.7,0.0,0.0,7.9,267,Night
2164,7.7,0.0,0.0,5.9,259,Night
2905,11.9,0.0,0.0,6.3,301,Night
2424,6.2,0.0,0.0,2.5,225,Night
2370,8.4,0.0,0.0,3.6,180,Night
2583,15.6,0.0,0.0,5.9,259,Night
2093,5.4,0.0,0.0,3.7,281,Night
5293,15.7,0.0,0.0,5.7,252,Night
1835,7.7,0.0,0.0,4.7,279,Night
2785,8.0,0.0,0.0,12.6,267,Night
2043,9.7,0.0,0.0,18.4,264,Night
1705,9.2,0.0,0.0,11.9,284,Night
1871,8.0,0.0,0.0,7.6,270,Night
3221,8.8,0.0,0.0,7.0,305,Night
1744,11.8,0.0,0.0,12.8,280,Night
3420,15.5,0.0,0.0,5.9,259,Night
2355,11.6,0.0,0.0,8.3,272,Night
8331,12.2,0.0,0.0,6.2,263,Night
1911,12.5,0.0,0.0,2.2,90,Night
2541,11.6,0.0,0.0,1.6,27,Night
3342,15.2,0.0,0.0,9.4,43,Night
1448,10.9,0.0,0.0,4.9,36,Night
2359,12.7,0.0,0.0,6.2,263,Night
3486,14.1,0.0,0.0,6.9,28,Night
3250,12.1,0.0,0.0,1.5,256,Night
2063,12.4,0.0,0.0,1.6,297,Night
5066,12.7,0.0,0.0,4.0,170,Night
2124,14.6,0.0,0.0,8.9,43,Night
1264,14.4,0.0,0.0,8.4,43,Night
1913,14.7,0.0,0.0,6.8,32,Night
2191,14.2,0.0,0.0,7.6,3,Night
2613,13.1,0.0,0.0,8.7,42,Night
3262,12.9,0.0,0.0,6.5,357,Night
5184,15.4,0.0,0.0,10.0,41,Night
5285,13.3,0.0,0.0,3.1,54,Night
5410,12.8,0.0,0.0,3.8,41,Night
1433,15.4,0.0,0.0,8.8,19,Night
3293,11.4,0.0,0.0,3.3,257,Night
2400,14.9,0.0,0.0,4.3,42,Night
1443,15.0,0.0,0.0,6.9,43,Night
1521,17.3,0.0,0.0,6.1,45,Night
2250,15.1,0.0,0.0,6.1,40,Night
2447,17.0,0.0,0.0,6.4,47,Night
3749,14.6,0.0,0.0,6.1,40,Night
4609,16.9,0.0,0.0,6.4,43,Night
1427,14.7,0.0,0.0,8.7,42,Night
2073,14.2,0.0,0.0,3.9,202,Night
4285,14.5,0.0,0.0,3.2,207,Night
2098,16.7,0.0,0.0,7.9,30,Night
2426,16.5,0.0,0.0,7.2,27,Night
2666,16.2,0.0,0.0,9.0,37,Night
3812,14.4,0.0,0.0,9.0,29,Night
5185,15.0,0.0,0.0,9.7,27,Night
2197,11.1,0.0,0.0,1.0,315,Night
1937,13.1,0.0,0.0,5.9,14,Night
1503,16.1,0.0,0.0,7.1,49,Night
1504,15.2,0.0,0.0,7.4,39,Night
3783,14.6,0.0,0.0,8.9,40,Night
5385,15.0,0.0,0.0,8.0,10,Night
1990,14.4,0.0,0.0,8.3,34,Night
2471,14.4,0.0,0.0,9.0,29,Night
2774,14.4,0.0,0.0,9.0,29,Night
1707,9.9,0.0,0.0,3.3,354,Night
1863,14.1,0.0,0.0,2.4,243,Night
5374,14.5,0.0,0.0,8.9,32,Night
4255,11.8,0.0,0.0,3.7,151,Night
5409,14.7,0.0,0.0,9.1,34,Night
1895,12.4,0.0,0.0,1.1,252,Night
1718,14.5,0.0,0.0,9.3,36,Night
3840,14.9,0.0,0.0,9.6,34,Night
3784,14.8,0.0,0.0,8.4,47,Night
1429,12.5,0.0,0.0,5.5,32,Night
2605,15.0,0.0,0.0,6.2,36,Night
2035,15.2,0.0,0.0,8.6,33,Night
5466,15.2,0.0,0.0,9.7,27,Night
2441,14.7,0.0,0.0,7.9,39,Night
3502,14.7,0.0,0.0,7.7,41,Night
1594,13.7,0.0,0.0,10.6,24,Night
3515,14.7,0.0,0.0,10.7,45,Night
3445,14.6,0.0,0.0,5.8,4,Night
1495,14.6,0.0,0.0,8.9,40,Night
1519,14.7,0.0,0.0,7.4,39,Night
3722,12.1,0.0,0.0,0.7,180,Night
5355,14.9,0.0,0.0,8.4,25,Night
3792,13.9,0.0,0.0,10.5,31,Night
1407,14.7,0.0,0.0,9.7,51,Night
2725,15.1,0.0,0.0,9.3,36,Night
1330,15.5,0.0,0.0,9.5,25,Night
3206,15.3,0.0,0.0,9.8,28,Night
3282,13.6,0.0,0.0,7.1,24,Night
5203,14.7,0.0,0.0,8.9,21,Night
1839,13.2,0.0,0.0,2.6,146,Night
1927,12.9,0.0,0.0,1.8,233,Night
3608,12.9,0.0,0.0,6.3,257,Night
5471,12.2,0.0,0.0,7.5,55,Night
2078,13.7,0.0,0.0,6.0,33,Night
1750,14.7,0.0,0.0,6.8,18,Night
1595,14.6,0.0,0.0,6.8,360,Night
1441,14.6,0.0,0.0,7.9,43,Night
2914,9.7,0.0,0.0,5.8,30,Night
1894,11.4,0.0,0.0,2.4,153,Night
1857,14.0,0.0,0.0,3.1,234,Night
5387,11.4,0.0,0.0,3.5,294,Night
3571,15.0,0.0,0.0,8.4,40,Night
5499,15.7,0.0,0.0,7.1,45,Night
1724,11.0,0.0,0.0,5.0,30,Night
5104,15.4,0.0,0.0,7.4,39,Night
2149,12.2,0.0,0.0,7.8,34,Night
1416,14.6,0.0,0.0,7.3,11,Night
1564,15.7,0.0,0.0,4.8,42,Night
2115,11.5,0.0,0.0,5.2,25,Night
3580,13.1,0.0,0.0,7.4,23,Night
2361,12.8,0.0,0.0,3.8,41,Night
2316,12.8,0.0,0.0,4.7,184,Night
1986,12.5,0.0,0.0,5.2,78,Night
5309,11.4,0.0,0.0,3.3,103,Night
1539,12.7,0.0,0.0,9.1,56,Night
5029,13.0,0.0,0.0,6.5,6,Night
2542,14.8,0.0,0.0,11.1,36,Night
2275,14.7,0.0,0.0,9.5,37,Night
5082,13.9,0.0,0.0,3.9,202,Night
4479,13.7,0.0,0.0,6.1,28,Night
3765,15.7,0.0,0.0,9.4,32,Night
2211,12.8,0.0,0.0,1.5,346,Night
1445,12.6,0.0,0.0,5.1,39,Night
2506,11.8,0.0,0.0,1.4,270,Night
2726,13.8,0.0,0.0,11.9,29,Night
2199,11.9,0.0,0.0,7.6,357,Night
2910,10.9,0.0,0.0,1.8,307,Night
1628,12.8,0.0,0.0,4.6,45,Night
1331,15.4,0.0,0.0,9.9,33,Night
